ENSCAFT00000014517	487049	N
ENSCAFT00000014518	403585	N
ENSCAFT00000014520	477941	N
ENSCAFT00000014522	U	N
ENSCAFT00000014523	478121	N
ENSCAFT00000014524	476593	N
ENSCAFT00000014528	478405	N
ENSCAFT00000014530	U	N
ENSCAFT00000014531	483630	N
ENSCAFT00000014532	U	N
ENSCAFT00000014534	487495	N
ENSCAFT00000014535	U	N
ENSCAFT00000014537	U	N
ENSCAFT00000014538	U	N
ENSCAFT00000014543	478460	cfa00561=Glycerolipid metabolism.cfa00564=Glycerophospholipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014544	U	N
ENSCAFT00000014547	487942	cfa04740=Olfactory transduction
ENSCAFT00000014548	488935	cfa00260=Glycine, serine and threonine metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014549	U	N
ENSCAFT00000014550	486117	cfa00230=Purine metabolism.cfa00240=Pyrimidine metabolism.cfa04142=Lysosome
ENSCAFT00000014552	487050	N
ENSCAFT00000014553	487838	cfa04950=Maturity onset diabetes of the young
ENSCAFT00000014555	476879	N
ENSCAFT00000014557	U	N
ENSCAFT00000014559	483631	N
ENSCAFT00000014561	486284	N
ENSCAFT00000014564	485876	cfa00561=Glycerolipid metabolism.cfa00564=Glycerophospholipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014565	U	N
ENSCAFT00000014566	608471	N
ENSCAFT00000014567	485404	N
ENSCAFT00000014570	611634	N
ENSCAFT00000014571	486589	N
ENSCAFT00000014574	478122	N
ENSCAFT00000014578	477788	N
ENSCAFT00000014579	478753	cfa00512=Mucin type O-Glycan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000014580	486590	N
ENSCAFT00000014581	487269	cfa04141=Protein processing in endoplasmic reticulum
ENSCAFT00000014582	487496	N
ENSCAFT00000014584	606977	N
ENSCAFT00000014585	610364	cfa00531=Glycosaminoglycan degradation.cfa01100=Metabolic pathways.cfa04142=Lysosome
ENSCAFT00000014591	486821	N
ENSCAFT00000014593	485877	N
ENSCAFT00000014595	487947	N
ENSCAFT00000014598	487053	cfa03440=Homologous recombination
ENSCAFT00000014599	476881	cfa03022=Basal transcription factors.cfa03420=Nucleotide excision repair
ENSCAFT00000014601	487948	cfa00860=Porphyrin and chlorophyll metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014602	U	N
ENSCAFT00000014603	488355	cfa04724=Glutamatergic synapse.cfa04725=Cholinergic synapse.cfa04728=Dopaminergic synapse
ENSCAFT00000014604	483633	N
ENSCAFT00000014606	486822	N
ENSCAFT00000014607	478696	N
ENSCAFT00000014611	486591	cfa04670=Leukocyte transendothelial migration.cfa04720=Long-term potentiation
ENSCAFT00000014612	U	N
ENSCAFT00000014614	U	N
ENSCAFT00000014615	478535	cfa00601=Glycosphingolipid biosynthesis - lacto and neolacto series.cfa01100=Metabolic pathways
ENSCAFT00000014616	486118	N
ENSCAFT00000014617	483634	N
ENSCAFT00000014618	479172	N
ENSCAFT00000014621	491447	N
ENSCAFT00000014626	478059	N
ENSCAFT00000014635	611314	cfa04080=Neuroactive ligand-receptor interaction.cfa04725=Cholinergic synapse.cfa04810=Regulation of actin cytoskeleton
ENSCAFT00000014636	U	N
ENSCAFT00000014638	477380	N
ENSCAFT00000014639	608755	N
ENSCAFT00000014640	403459	cfa04142=Lysosome
ENSCAFT00000014641	609443	N
ENSCAFT00000014642	479173	N
ENSCAFT00000014646	488938	N
ENSCAFT00000014647	478260	N
ENSCAFT00000014648	488189	cfa00051=Fructose and mannose metabolism.cfa00520=Amino sugar and nucleotide sugar metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014649	477789	N
ENSCAFT00000014652	480311	cfa03010=Ribosome
ENSCAFT00000014653	608924	cfa04144=Endocytosis
ENSCAFT00000014654	478754	N
ENSCAFT00000014656	487949	N
ENSCAFT00000014657	U	N
ENSCAFT00000014658	403568	cfa03440=Homologous recombination.cfa03460=Fanconi anemia pathway.cfa05200=Pathways in cancer.cfa05212=Pancreatic cancer
ENSCAFT00000014659	483123	N
ENSCAFT00000014664	486824	cfa00562=Inositol phosphate metabolism.cfa01100=Metabolic pathways.cfa04070=Phosphatidylinositol signaling system
ENSCAFT00000014669	477631	N
ENSCAFT00000014672	U	N
ENSCAFT00000014674	U	N
ENSCAFT00000014676	486594	N
ENSCAFT00000014677	476882	cfa00010=Glycolysis / Gluconeogenesis.cfa00270=Cysteine and methionine metabolism.cfa00620=Pyruvate metabolism.cfa00640=Propanoate metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014678	610498	N
ENSCAFT00000014681	478538	N
ENSCAFT00000014685	478755	N
ENSCAFT00000014686	478537	N
ENSCAFT00000014688	475802	N
ENSCAFT00000014689	478610	N
ENSCAFT00000014690	478698	N
ENSCAFT00000014691	478756	N
ENSCAFT00000014692	488358	N
ENSCAFT00000014695	487951	N
ENSCAFT00000014698	488359	cfa00512=Mucin type O-Glycan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000014699	486595	N
ENSCAFT00000014702	607626	N
ENSCAFT00000014703	486825	N
ENSCAFT00000014707	483124	N
ENSCAFT00000014708	486826	cfa04310=Wnt signaling pathway
ENSCAFT00000014709	488939	cfa00230=Purine metabolism
ENSCAFT00000014711	U	N
ENSCAFT00000014713	606767	N
ENSCAFT00000014714	488360	N
ENSCAFT00000014716	477230	N
ENSCAFT00000014718	477942	N
ENSCAFT00000014719	486120	cfa04120=Ubiquitin mediated proteolysis
ENSCAFT00000014721	608950	N
ENSCAFT00000014724	479176	N
ENSCAFT00000014726	483125	cfa04142=Lysosome
ENSCAFT00000014727	486121	N
ENSCAFT00000014728	486596	cfa04724=Glutamatergic synapse.cfa04727=GABAergic synapse.cfa04974=Protein digestion and absorption
ENSCAFT00000014731	487740.609892	cfa00230=Purine metabolism.cfa00670=One carbon pool by folate.cfa01100=Metabolic pathways
ENSCAFT00000014734	608969	N
ENSCAFT00000014735	606778	N
ENSCAFT00000014736	483635	cfa00561=Glycerolipid metabolism.cfa00564=Glycerophospholipid metabolism.cfa01100=Metabolic pathways.cfa04070=Phosphatidylinositol signaling system
ENSCAFT00000014738	478539	N
ENSCAFT00000014739	610584	N
ENSCAFT00000014740	609157	cfa04724=Glutamatergic synapse.cfa04725=Cholinergic synapse.cfa04727=GABAergic synapse.cfa04728=Dopaminergic synapse.cfa04730=Long-term depression.cfa04916=Melanogenesis.cfa05142=Chagas disease (American trypanosomiasis).cfa05145=Toxoplasmosis
ENSCAFT00000014741	488361	N
ENSCAFT00000014752	477496	N
ENSCAFT00000014754	485878	N
ENSCAFT00000014756	U	N
ENSCAFT00000014759	U	N
ENSCAFT00000014760	483437.610333	N
ENSCAFT00000014761	487841	N
ENSCAFT00000014762	483636	cfa04725=Cholinergic synapse.cfa04728=Dopaminergic synapse.cfa04916=Melanogenesis.cfa04962=Vasopressin-regulated water reabsorption.cfa05016=Huntington's disease.cfa05215=Prostate cancer
ENSCAFT00000014763	611303	N
ENSCAFT00000014764	612984	N
ENSCAFT00000014765	U	N
ENSCAFT00000014767	U	N
ENSCAFT00000014769	U	N
ENSCAFT00000014770	486288	cfa04120=Ubiquitin mediated proteolysis
ENSCAFT00000014771	612851	N
ENSCAFT00000014772	U	N
ENSCAFT00000014776	608827	N
ENSCAFT00000014779	611331	N
ENSCAFT00000014780	U	N
ENSCAFT00000014784	486122	N
ENSCAFT00000014785	487497	N
ENSCAFT00000014786	607205	cfa05146=Amoebiasis
ENSCAFT00000014789	486829	N
ENSCAFT00000014792	607963	cfa04080=Neuroactive ligand-receptor interaction
ENSCAFT00000014796	486290	N
ENSCAFT00000014797	488192	cfa05146=Amoebiasis
ENSCAFT00000014798	477634	N
ENSCAFT00000014801	475803	N
ENSCAFT00000014802	U	N
ENSCAFT00000014803	U	N
ENSCAFT00000014804	487054	N
ENSCAFT00000014805	478407	N
ENSCAFT00000014809	485406	cfa04144=Endocytosis
ENSCAFT00000014810	478699	N
ENSCAFT00000014814	487498	N
ENSCAFT00000014816	U	N
ENSCAFT00000014822	478408	N
ENSCAFT00000014824	484735	N
ENSCAFT00000014825	478543	N
ENSCAFT00000014826	445456	cfa01100=Metabolic pathways
ENSCAFT00000014829	488195	N
ENSCAFT00000014831	478758	N
ENSCAFT00000014833	610842	N
ENSCAFT00000014839	U	N
ENSCAFT00000014840	478261	N
ENSCAFT00000014841	U	N
ENSCAFT00000014843	486830	N
ENSCAFT00000014844	487953	N
ENSCAFT00000014845	U	N
ENSCAFT00000014846	486123	N
ENSCAFT00000014852	611671	N
ENSCAFT00000014853	483637	N
ENSCAFT00000014854	403643	cfa00983=Drug metabolism - other enzymes.cfa01100=Metabolic pathways
ENSCAFT00000014855	483126	N
ENSCAFT00000014858	U	N
ENSCAFT00000014859	478463	N
ENSCAFT00000014861	488443	cfa03008=Ribosome biogenesis in eukaryotes
ENSCAFT00000014862	488943	cfa04512=ECM-receptor interaction
ENSCAFT00000014864	477232	cfa05166=HTLV-I infection
ENSCAFT00000014865	U	N
ENSCAFT00000014867	U	N
ENSCAFT00000014870	478701.478702	cfa04145=Phagosome.cfa04540=Gap junction
ENSCAFT00000014875	476884	N
ENSCAFT00000014876	483638	N
ENSCAFT00000014877	608317	N
ENSCAFT00000014878	478837	cfa04978=Mineral absorption
ENSCAFT00000014879	487499	N
ENSCAFT00000014881	608512	N
ENSCAFT00000014882	485407	N
ENSCAFT00000014885	U	N
ENSCAFT00000014887	U	N
ENSCAFT00000014889	U	N
ENSCAFT00000014891	485880	N
ENSCAFT00000014897	U	N
ENSCAFT00000014898	485408	N
ENSCAFT00000014899	478838	N
ENSCAFT00000014900	U	N
ENSCAFT00000014902	478759	N
ENSCAFT00000014903	487954	cfa05200=Pathways in cancer.cfa05216=Thyroid cancer
ENSCAFT00000014906	U	N
ENSCAFT00000014907	487501	cfa05202=Transcriptional misregulation in cancer
ENSCAFT00000014908	607792	N
ENSCAFT00000014909	486597	N
ENSCAFT00000014913	485881	N
ENSCAFT00000014914	478760	N
ENSCAFT00000014915	486598	N
ENSCAFT00000014916	477791	N
ENSCAFT00000014917	485882	N
ENSCAFT00000014918	U	N
ENSCAFT00000014922	485883	N
ENSCAFT00000014925	U	N
ENSCAFT00000014926	487502	N
ENSCAFT00000014927	483641	cfa04710=Circadian rhythm - mammal
ENSCAFT00000014928	U	N
ENSCAFT00000014929	403593	N
ENSCAFT00000014930	487503	N
ENSCAFT00000014931	483642	cfa00533=Glycosaminoglycan biosynthesis - keratan sulfate
ENSCAFT00000014932	488199	N
ENSCAFT00000014934	606834	N
ENSCAFT00000014935	479180	cfa03460=Fanconi anemia pathway
ENSCAFT00000014936	478705	N
ENSCAFT00000014938	U	N
ENSCAFT00000014941	486831	cfa00531=Glycosaminoglycan degradation.cfa01100=Metabolic pathways
ENSCAFT00000014942	483643	N
ENSCAFT00000014944	485409	cfa04010=MAPK signaling pathway
ENSCAFT00000014945	478840	N
ENSCAFT00000014946	476594	N
ENSCAFT00000014948	487056	N
ENSCAFT00000014952	483644	N
ENSCAFT00000014953	403433	N
ENSCAFT00000014954	U	N
ENSCAFT00000014956	478464	cfa04010=MAPK signaling pathway.cfa04012=ErbB signaling pathway.cfa04141=Protein processing in endoplasmic reticulum.cfa04310=Wnt signaling pathway.cfa04380=Osteoclast differentiation.cfa04510=Focal adhesion.cfa04620=Toll-like receptor signaling pathway.cfa04621=NOD-like receptor signaling pathway.cfa04622=RIG-I-like receptor signaling pathway.cfa04664=Fc epsilon RI signaling pathway.cfa04722=Neurotrophin signaling pathway.cfa04728=Dopaminergic synapse.cfa04910=Insulin signaling pathway.cfa04912=GnRH signaling pathway.cfa04914=Progesterone-mediated oocyte maturation.cfa04920=Adipocytokine signaling pathway.cfa04930=Type II diabetes mellitus.cfa05132=Salmonella infection.cfa05133=Pertussis.cfa05142=Chagas disease (American trypanosomiasis).cfa05145=Toxoplasmosis.cfa05152=Tuberculosis.cfa05160=Hepatitis C.cfa05164=Influenza A.cfa05166=HTLV-I infection.cfa05168=Herpes simplex infection.cfa05200=Pathways in cancer.cfa05210=Colorectal cancer.cfa05212=Pancreatic cancer
ENSCAFT00000014959	485410	N
ENSCAFT00000014961	487272	N
ENSCAFT00000014964	476595	cfa04020=Calcium signaling pathway.cfa04260=Cardiac muscle contraction.cfa05410=Hypertrophic cardiomyopathy (HCM).cfa05414=Dilated cardiomyopathy
ENSCAFT00000014966	607575	cfa04330=Notch signaling pathway
ENSCAFT00000014967	487844.489151.608987	N
ENSCAFT00000014968	611330	cfa00564=Glycerophospholipid metabolism.cfa00565=Ether lipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000014969	487057	cfa04110=Cell cycle.cfa04114=Oocyte meiosis.cfa04115=p53 signaling pathway.cfa05162=Measles.cfa05200=Pathways in cancer.cfa05215=Prostate cancer.cfa05222=Small cell lung cancer
ENSCAFT00000014970	613004	N
ENSCAFT00000014971	478706	cfa00071=Fatty acid metabolism.cfa04146=Peroxisome
ENSCAFT00000014972	U	N
ENSCAFT00000014974	487273	N
ENSCAFT00000014976	487504	N
ENSCAFT00000014977	485884	cfa04950=Maturity onset diabetes of the young
ENSCAFT00000014979	611375	N
ENSCAFT00000014981	478708	N
ENSCAFT00000014983	611710	cfa05166=HTLV-I infection
ENSCAFT00000014984	477943	N
ENSCAFT00000014985	U	N
ENSCAFT00000014986	403733	cfa04670=Leukocyte transendothelial migration.cfa04912=GnRH signaling pathway.cfa05200=Pathways in cancer.cfa05219=Bladder cancer
ENSCAFT00000014987	U	N
ENSCAFT00000014988	611815	N
ENSCAFT00000014989	477234	N
ENSCAFT00000014991	486124	N
ENSCAFT00000014995	403662	N
ENSCAFT00000014998	487275	N
ENSCAFT00000015003	486833	N
ENSCAFT00000015005	476885	N
ENSCAFT00000015009	478709	cfa03008=Ribosome biogenesis in eukaryotes.cfa03013=RNA transport
ENSCAFT00000015011	478762	N
ENSCAFT00000015016	U	N
ENSCAFT00000015017	487276	N
ENSCAFT00000015020	486125	cfa04320=Dorso-ventral axis formation
ENSCAFT00000015021	611384	cfa04115=p53 signaling pathway
ENSCAFT00000015024	477944	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04260=Cardiac muscle contraction.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000015025	609030	N
ENSCAFT00000015026	488559	cfa03018=RNA degradation
ENSCAFT00000015028	609979	N
ENSCAFT00000015031	487277	N
ENSCAFT00000015032	475804	N
ENSCAFT00000015035	609056	cfa00230=Purine metabolism.cfa00240=Pyrimidine metabolism.cfa01100=Metabolic pathways.cfa03020=RNA polymerase.cfa04623=Cytosolic DNA-sensing pathway
ENSCAFT00000015036	609044	N
ENSCAFT00000015038	488560	N
ENSCAFT00000015040	U	N
ENSCAFT00000015041	488561	N
ENSCAFT00000015042	486126	N
ENSCAFT00000015043	478763	N
ENSCAFT00000015044	478125	N
ENSCAFT00000015046	403591	N
ENSCAFT00000015047	486834	cfa00250=Alanine, aspartate and glutamate metabolism.cfa00270=Cysteine and methionine metabolism.cfa00330=Arginine and proline metabolism.cfa00350=Tyrosine metabolism.cfa00360=Phenylalanine metabolism.cfa00400=Phenylalanine, tyrosine and tryptophan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000015048	607040	cfa00280=Valine, leucine and isoleucine degradation.cfa00410=beta-Alanine metabolism.cfa00640=Propanoate metabolism.cfa01100=Metabolic pathways
ENSCAFT00000015050	U	N
ENSCAFT00000015053	475805	cfa03040=Spliceosome
ENSCAFT00000015054	611965	cfa00564=Glycerophospholipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000015057	477945	cfa04512=ECM-receptor interaction.cfa04514=Cell adhesion molecules (CAMs).cfa05144=Malaria
ENSCAFT00000015059	477235	N
ENSCAFT00000015061	478842	cfa00562=Inositol phosphate metabolism.cfa01100=Metabolic pathways.cfa04070=Phosphatidylinositol signaling system
ENSCAFT00000015062	610925	N
ENSCAFT00000015063	U	N
ENSCAFT00000015065	475989	cfa00534=Glycosaminoglycan biosynthesis - heparan sulfate.cfa01100=Metabolic pathways
ENSCAFT00000015068	477946	N
ENSCAFT00000015069	U	N
ENSCAFT00000015072	488445	N
ENSCAFT00000015074	U	N
ENSCAFT00000015077	612799	N
ENSCAFT00000015078	612147	N
ENSCAFT00000015079	487278	N
ENSCAFT00000015081	484736	cfa04360=Axon guidance
ENSCAFT00000015082	612757	N
ENSCAFT00000015083	U	N
ENSCAFT00000015084	487847	N
ENSCAFT00000015086	608065	N
ENSCAFT00000015087	488447	N
ENSCAFT00000015089	U	N
ENSCAFT00000015090	483130	N
ENSCAFT00000015091	611393	N
ENSCAFT00000015092	U	N
ENSCAFT00000015093	U	N
ENSCAFT00000015095	477236	cfa00230=Purine metabolism.cfa01100=Metabolic pathways.cfa05340=Primary immunodeficiency
ENSCAFT00000015096	478126	N
ENSCAFT00000015097	478262	N
ENSCAFT00000015101	U	N
ENSCAFT00000015103	U	N
ENSCAFT00000015104	476596	N
ENSCAFT00000015106	478263	N
ENSCAFT00000015109	478409	N
ENSCAFT00000015110	478468	N
ENSCAFT00000015113	478711	cfa04610=Complement and coagulation cascades
ENSCAFT00000015115	488448	cfa00250=Alanine, aspartate and glutamate metabolism.cfa00330=Arginine and proline metabolism.cfa00471=D-Glutamine and D-glutamate metabolism.cfa00910=Nitrogen metabolism.cfa01100=Metabolic pathways.cfa04724=Glutamatergic synapse.cfa04727=GABAergic synapse.cfa04964=Proximal tubule bicarbonate reclamation
ENSCAFT00000015117	U	N
ENSCAFT00000015119	483649	cfa04115=p53 signaling pathway
ENSCAFT00000015121	478712	N
ENSCAFT00000015122	477237	cfa04110=Cell cycle.cfa04114=Oocyte meiosis.cfa04722=Neurotrophin signaling pathway
ENSCAFT00000015123	477792	cfa00190=Oxidative phosphorylation.cfa00860=Porphyrin and chlorophyll metabolism.cfa01100=Metabolic pathways
ENSCAFT00000015124	610928	N
ENSCAFT00000015125	487848	N
ENSCAFT00000015127	U	N
ENSCAFT00000015128	U	N
ENSCAFT00000015129	479182	cfa00900=Terpenoid backbone biosynthesis.cfa01100=Metabolic pathways.cfa04976=Bile secretion
ENSCAFT00000015130	484737	N
ENSCAFT00000015131	477793	N
ENSCAFT00000015132	475991.481731.485529	cfa03010=Ribosome.cfa04145=Phagosome.cfa04514=Cell adhesion molecules (CAMs).cfa04612=Antigen processing and presentation.cfa04672=Intestinal immune network for IgA production.cfa04940=Type I diabetes mellitus.cfa05140=Leishmaniasis.cfa05145=Toxoplasmosis.cfa05150=Staphylococcus aureus infection.cfa05152=Tuberculosis.cfa05164=Influenza A.cfa05166=HTLV-I infection.cfa05168=Herpes simplex infection.cfa05310=Asthma.cfa05320=Autoimmune thyroid disease.cfa05322=Systemic lupus erythematosus.cfa05323=Rheumatoid arthritis.cfa05330=Allograft rejection.cfa05332=Graft-versus-host disease.cfa05416=Viral myocarditis
ENSCAFT00000015133	U	N
ENSCAFT00000015134	488206	N
ENSCAFT00000015135	U	N
ENSCAFT00000015138	478264	cfa04010=MAPK signaling pathway.cfa04020=Calcium signaling pathway.cfa04114=Oocyte meiosis.cfa04210=Apoptosis.cfa04310=Wnt signaling pathway.cfa04360=Axon guidance.cfa04370=VEGF signaling pathway.cfa04650=Natural killer cell mediated cytotoxicity.cfa04660=T cell receptor signaling pathway.cfa04662=B cell receptor signaling pathway.cfa04720=Long-term potentiation.cfa04724=Glutamatergic synapse.cfa05010=Alzheimer's disease.cfa05014=Amyotrophic lateral sclerosis (ALS).cfa05152=Tuberculosis
ENSCAFT00000015139	606901	cfa00230=Purine metabolism.cfa01100=Metabolic pathways
ENSCAFT00000015140	478469	cfa00230=Purine metabolism
ENSCAFT00000015142	610780	N
ENSCAFT00000015143	608635	N
ENSCAFT00000015144	403872	cfa04010=MAPK signaling pathway.cfa04012=ErbB signaling pathway.cfa04062=Chemokine signaling pathway.cfa04360=Axon guidance.cfa04370=VEGF signaling pathway.cfa04530=Tight junction.cfa04540=Gap junction.cfa04650=Natural killer cell mediated cytotoxicity.cfa04660=T cell receptor signaling pathway.cfa04662=B cell receptor signaling pathway.cfa04664=Fc epsilon RI signaling pathway.cfa04720=Long-term potentiation.cfa04722=Neurotrophin signaling pathway.cfa04725=Cholinergic synapse.cfa04730=Long-term depression.cfa04810=Regulation of actin cytoskeleton.cfa04910=Insulin signaling pathway.cfa04912=GnRH signaling pathway.cfa04916=Melanogenesis.cfa05160=Hepatitis C.cfa05166=HTLV-I infection.cfa05200=Pathways in cancer.cfa05211=Renal cell carcinoma.cfa05213=Endometrial cancer.cfa05214=Glioma.cfa05215=Prostate cancer.cfa05216=Thyroid cancer.cfa05218=Melanoma.cfa05219=Bladder cancer.cfa05220=Chronic myeloid leukemia.cfa05221=Acute myeloid leukemia.cfa05223=Non-small cell lung cancer
ENSCAFT00000015147	488946	cfa00512=Mucin type O-Glycan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000015149	403632	cfa02010=ABC transporters.cfa04976=Bile secretion
ENSCAFT00000015150	478470	N
ENSCAFT00000015151	475154	N
ENSCAFT00000015152	U	N
ENSCAFT00000015154	U	N
ENSCAFT00000015156	478410.608258	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000015158	487505	N
ENSCAFT00000015160	445542	N
ENSCAFT00000015161	403471	cfa04971=Gastric acid secretion
ENSCAFT00000015162	611403	N
ENSCAFT00000015165	U	N
ENSCAFT00000015166	U	N
ENSCAFT00000015167	611409	N
ENSCAFT00000015168	487506	N
ENSCAFT00000015169	487743	N
ENSCAFT00000015171	608491	N
ENSCAFT00000015172	U	N
ENSCAFT00000015178	488680	cfa04740=Olfactory transduction
ENSCAFT00000015179	U	N
ENSCAFT00000015181	607887	N
ENSCAFT00000015182	475992	N
ENSCAFT00000015183	611422	N
ENSCAFT00000015184	U	N
ENSCAFT00000015185	487507	cfa00562=Inositol phosphate metabolism.cfa01100=Metabolic pathways.cfa04020=Calcium signaling pathway.cfa04070=Phosphatidylinositol signaling system
ENSCAFT00000015188	478713	cfa03008=Ribosome biogenesis in eukaryotes
ENSCAFT00000015192	U	N
ENSCAFT00000015194	487851	N
ENSCAFT00000015201	U	N
ENSCAFT00000015202	403731	cfa04020=Calcium signaling pathway.cfa04970=Salivary secretion.cfa04972=Pancreatic secretion
ENSCAFT00000015207	U	N
ENSCAFT00000015209	609283	N
ENSCAFT00000015211	U	N
ENSCAFT00000015212	609141	N
ENSCAFT00000015214	U	N
ENSCAFT00000015216	487508	N
ENSCAFT00000015217	477238	cfa03013=RNA transport.cfa03015=mRNA surveillance pathway.cfa03018=RNA degradation
